Label	V1	V2	Language_ID	level	Family_ID	Name	Macroarea	americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	coon1239	language	sino1245	Côông	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	cosa1234	language	sino1245	Cosao	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	cuaa1241	language	aust1305	Cua	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	cunn1236	language	taik1256	Cun	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	daai1236	language	sino1245	Daai Chin	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	daga1277	language	taik1256	Dagang-Baoshan-Liangcun	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	daiz1235	language	taik1256	Dai Zhuang	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	dana1252	language	aust1305	Danau	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	danc1234	dialect	sino1245	Dancun	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	daoh1239	language	sino1245	Daohua	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	daro1239	language	aust1307	Daro-Matu Melanau	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	dhim1246	language	sino1245	Dhimal	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	dhiv1236	language	indo1319	Dhivehi	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	dong1286	language	sino1245	Dongshanba Lalo	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	duan1242	language	aust1307	Duano	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	dump1242	language	aust1307	Dumpas	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	duox1238	dialect	sino1245	Duoxu	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	dusu1267	language	aust1307	Dusun Witu	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	dusu1269	language	aust1307	Dusun Malang	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	dusu1271	language	aust1307	Dusun Deyah	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	dzao1238	language	hmon1336	Dzao Min	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	east1236	language	aust1305	Eastern Katu	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	east2330	language	aust1305	Eastern Lawa	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	east2332	language	aust1305	Eastern Bru	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	east2333	language	aust1305	Eastern Mnong	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	east2342	language	sino1245	Eastern Kayah	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	east2349	language	sino1245	Eastern Nisu	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	east2351	language	sino1245	Eastern Muya	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	east2363	language	taik1256	Eastern Hongshuihe Zhuang	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	east2370	language	hmon1336	Eastern Qiandong Miao	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	east2371	language	hmon1336	Eastern Xiangxi Miao	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	east2372	language	hmon1336	Eastern Huishui Hmong	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	east2485	language	aust1307	Eastern Penan	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	east2486	language	aust1307	East Berawan	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	east2563	language	aust1307	Eastern Cham	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	east2696	language	sino1245	Eastern Lalu	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	east2776	language	aust1305	Eastern Angkuic	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	eeee1240	language	taik1256	E	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	ekaa1234	language	sino1245	Eka	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	emab1235	language	taik1256	E'ma Buyang	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	emba1238	language	aust1307	Embaloh	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	engg1245	language	aust1307	Enggano	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	ennn1243	language	taik1256	En	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	enuu1235	language	sino1245	Enu	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	ersu1241	language	sino1245	Ersu	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	eryu1239	dialect	sino1245	Eryuan	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	fala1243	language	sino1245	Falam Chin	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	farn1234	language	sino1245	Far Northwestern Nisu	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	fuzh1239	dialect	sino1245	Houguan	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	gana1277	language	aust1307	Gana	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	ganc1239	language	sino1245	Gan Chinese	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	gang1266	language	sino1245	Gangte	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	gayo1244	language	aust1307	Gayo	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	geba1237	language	sino1245	Geba Karen	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	geee1239	language	hmon1336	Ge	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	geko1235	language	sino1245	Geko Karen	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	gela1261	language	book1242	Gelao	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	gela1264	language	taik1256	Gelao Mulao	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	gepo1234	language	sino1245	Gepo	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	gree1278	language	taik1256	Hagei Gelao	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	guan1266	language	sino1245	Khroskyabs	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	guan1279	dialect	sino1245	Guangzhou	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	guib1244	language	taik1256	Guibian Zhuang	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	guib1245	language	taik1256	Guibei Zhuang	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	guil1241	dialect	sino1245	Guilin Pinghua	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	guiq1238	language	sino1245	Guiqiong	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	guiy1235	family	hmon1336	Guiyang	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	hain1237	dialect	sino1245	Fucheng	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	haip1238	language	sign1238	Haiphong Sign Language	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	haji1235	language	aust1307	Haji	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	haka1240	language	sino1245	Haka Chin	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	hakk1236	language	sino1245	Hakka Chinese	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	hala1252	language	aust1305	Halang	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	hala1253	language	aust1305	Halang Doan	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	hang1257	dialect	sino1245	Hangzhou	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	hani1248	language	sino1245	Hani	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	hano1243	language	sign1238	Hanoi Sign Language	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	haro1237	language	aust1307	Haroi	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	hefe1234	dialect	sino1245	Hefei Mandarin	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	heqi1238	dialect	sino1245	Heqing	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	hill1258	dialect	sino1245	Hill Miri	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	hlai1239	language	taik1256	Hlai	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	hlep1236	language	sino1245	Hlepho Phowa	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	hler1235	language	sino1245	Hlersu	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	hmar1241	language	sino1245	Hmar	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	hmon1263	language	hmon1336	Hmong Don	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	hmon1264	language	hmon1336	Hmong Njua	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	hmon1331	language	hmon1336	Sinicized Miao	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	hmon1332	language	hmon1336	Hmong Dô	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	hmon1333	language	hmon1336	Hmong Daw	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	hoch1237	language	sign1238	Ho Chi Minh City Sign Language	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	hokk1242	dialect	sino1245	Quanzhang	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	hong1241	language	sign1238	Hong Kong-Macau Sign Language	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	hong1245	dialect	indo1319	Hong Kong English	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	honi1244	language	sino1245	Honi	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	horn1235	language	hmon1336	Horned Miao	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	horp1239	language	sino1245	Stau-Dgebshes	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	hovo1239	language	aust1307	Hobongan	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	hpon1238	language	sino1245	Hpon	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	hran1239	language	sino1245	Hrangkhol	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	hree1244	language	aust1305	Hre	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	huhe1234	dialect	sino1245	Huhehaote	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	huiz1242	language	sino1245	Hui Chinese	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	hung1275	language	aust1305	Hung	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	huuu1240	language	aust1305	Hu	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	iban1264	language	aust1307	Iban	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	idaa1241	language	aust1307	Ida'an	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	indo1291	language	sign1238	Jakartan Sign Language	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	indo1316	language	aust1307	Standard Indonesian	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	inpu1234	language	book1242	Inpui Naga	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	inth1238	language	sino1245	Intha-Danu	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	iran1262	language	aust1307	Iranun	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	irrr1240	language	book1242	Ir	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	isya1234	language	sign1238	Isyarat Lama Asli Bali	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	isya1235	language	sign1238	Isyarat Lama Cicendo	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	iumi1238	language	hmon1336	Iu Mien	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	jahh1242	language	aust1305	Jah Hut	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	jaku1244	language	aust1307	Jakun	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	jamb1236	language	aust1307	Jambi Malay	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	jang1257	language	aust1307	Jangkang	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	japh1234	language	sino1245	Japhug	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	jara1245	language	jara1244	Jarawa (India)	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	jara1266	language	aust1307	Jarai	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	java1254	language	aust1307	Javanese	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	javi1237	language	indo1319	Javindo	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	jede1239	language	aust1305	Jedek	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	jeha1242	language	aust1305	Jehai	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	jehh1245	language	aust1305	Jeh	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	jeng1241	dialect	aust1305	Jeng	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	jiam1236	language	taik1256	Jiamao	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	jian1239	dialect	sino1245	Jianchuan	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	jian1240	dialect	sino1245	Jian'ou	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	jiar1240	family	sino1245	Northern Gyalrong	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	jina1245	dialect	sino1245	Jinan Mandarin	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	jiny1235	language	sino1245	Jinyu Chinese	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	jion1236	language	hmon1336	Jiongnai Bunu	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	jixi1238	dialect	sino1245	Jixi	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	jizh1234	language	taik1256	Jizhao	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	kach1280	language	sino1245	Southern Jinghpaw	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	kaco1239	language	aust1305	Kaco'	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	kado1242	language	sino1245	Kado	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	kadu1253	language	sino1245	Kaduo	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	kaja1250	language	aust1307	Kajaman	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	kala1391	language	aust1307	Kalabakan	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	kang1282	language	book1242	Kang	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	kang1289	language	aust1307	Kangean	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	kano1244	language	aust1307	Kanowit-Tanjong Melanau	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	kata1264	family	aust1305	Katang	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	kath1251	language	sino1245	Thou-Kathu	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	kats1235	language	sino1245	Katso	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	katu1273	language	aust1305	Katua	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	kaur1269	language	aust1307	Kaur	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	kave1238	dialect	aust1305	Kavet	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	kawi1241	language	aust1307	Kawi	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	kaya1315	language	sino1245	Kayan Lahwi	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	kaya1324	language	aust1307	Kayan Mahakam	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	kaya1325	language	aust1307	Kayan River Kayan	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	kayo1245	language	aust1305	Kayong	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	keda1251	language	aust1307	Kedah-Perak Malay	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	kela1258	language	aust1307	Kelabit	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	kemb1249	language	aust1307	Mateq	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	kemi1240	language	book1242	Kemiehua	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	kena1236	language	Isolate	Kenaboi	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	kend1254	language	aust1307	Kendayan-Belangin	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	keni1248	language	aust1307	Keninjal	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	keni1249	language	aust1307	Keningau Murut	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	kens1248	language	aust1305	Kensiu	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	kere1285	language	aust1307	Kereho	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	keri1250	language	aust1307	Kerinci	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	kham1291	language	taik1256	Khamyang	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	khan1274	language	aust1305	Kháng	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	khao1244	language	book1242	Khao	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	khap1242	dialect	aust1305	Kha Phong	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	khar1288	language	sino1245	Kharam Naga	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	khia1236	language	sino1245	Khiamniungan Naga	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	khlo1239	language	book1242	Khlor	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	khlu1236	language	sino1245	Khlula	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	khmu1256	language	aust1305	Khmu	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	khoi1251	language	sino1245	Khoibu	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	khua1243	language	book1242	Khua	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	khue1238	language	aust1305	Khuen	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	khum1248	language	sino1245	Khumi Chin	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	khum1250	language	book1242	Khumi Awa Chin	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	khun1259	language	taik1256	Khün	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	kima1244	language	aust1307	Kimaragang	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	kimm1245	language	hmon1336	Kim Mun	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	kint1239	language	aust1305	Kintaq	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	kior1239	language	book1242	Kiorr	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	kipu1237	language	aust1307	Kiput	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	klia1235	language	aust1307	Klias River Kadazan	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	kohi1250	language	aust1307	Kohin	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	koho1244	language	aust1305	Koho	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	koir1240	language	sino1245	Koireng	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	kome1238	language	aust1307	Komering	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	komi1270	language	sino1245	Kom (India)	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	konk1268	language	book1242	Kon Keu	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	kony1248	language	sino1245	Konyak Naga	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	kota1275	language	aust1307	Kota Bangun Kutai Malay	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	kota1278	dialect	aust1307	Kota Marudu Tinagas	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	kota1279	language	aust1307	Kota Marudu Talantang	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	krao1238	language	aust1305	Kraol	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	krun1240	dialect	aust1305	Krung	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	kuam1234	language	sino1245	Kuamasi	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	kuan1246	language	taik1256	Kuan	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	kuan1249	language	sino1245	Kua-nsi	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	kuan1250	language	book1242	Kuanhua	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	kubu1239	language	aust1307	Kubu	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	kuco1235	language	sino1245	Kucong	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	kuij1237	language	aust1307	Kuijau	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	kunm1234	dialect	sino1245	Kunming Chinese	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	kuyy1240	language	aust1305	Kuy	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	labo1243	language	sino1245	Labo Phowa	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	labu1249	language	aust1307	Labuk-Kinabatangan Kadazan	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	lach1248	language	taik1256	Lachi	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	lagh1245	language	sino1245	Laghuu	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	laha1250	language	taik1256	Laha (Viet Nam)	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	laha1253	language	aust1307	Lahanan	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	laht1236	language	book1242	Lahta Karen	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	lahu1252	language	sino1245	Lahu Shi	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	lahu1253	language	sino1245	Lahu	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	laju1238	dialect	sino1245	Laju	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	lakk1238	language	taik1256	Lakkia	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	lama1290	language	book1242	Lamam	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	lame1256	language	aust1305	Lamet	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	lamk1238	language	sino1245	Lamkang	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	lamp1242	language	aust1307	Lampung Nyo	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	lamp1243	language	aust1307	Lampung Api	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	lamu1257	language	sino1245	Lamu	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	lana1236	language	aust1307	Lanas Lobu	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	lang1316	language	taik1256	Langnian Buyang	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	lano1248	language	aust1305	Lanoh	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	lanp1241	dialect	sino1245	Lanping	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	laom1237	language	sino1245	Laomian	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	laoo1244	language	taik1256	Lao	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	laop1234	language	book1242	Laopang	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	laos1235	language	book1242	Laos Sign Language	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	larg1235	language	hmon1336	Diandongbei-Large Flowery Miao	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	lash1243	language	sino1245	Lashi	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	laut1236	language	sino1245	Lautu	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	lave1248	language	aust1305	Laven	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	lave1249	language	aust1305	Brao	Eurasia	not americas
Southeast Asia	-0.4931982144109257	-0.10392063702952015	lawa1257	language	aust1307	Lawangan	Eurasia	not americas
